residual_norm,time,compute_time,flops
391682.937500,0.000016,0.0,0.0
341268.656250,0.162565,0.033085,1.209247
298740.875000,0.325420,0.032717,1.222856
261835.000000,0.487277,0.033315,1.200909
231254.343750,0.651892,0.032927,1.215052
204372.015625,0.812904,0.032863,1.217400
182293.984375,0.977913,0.032869,1.217210
162009.406250,1.138915,0.032819,1.219040
144249.781250,1.300271,0.032878,1.216855
129371.593750,1.461199,0.032447,1.233024
115740.414062,1.624453,0.033167,1.206272
104840.085938,1.792079,0.032354,1.236569
95224.093750,1.956880,0.032734,1.222206
85882.921875,2.118672,0.033417,1.197247
77797.031250,2.281259,0.033008,1.212062
70324.851562,2.444024,0.032435,1.233468
64182.601562,2.606646,0.033178,1.205847
58389.726562,2.773806,0.032951,1.214158
53529.246094,2.936125,0.032467,1.232269
49278.070312,3.097955,0.033398,1.197902
44932.277344,3.259959,0.033172,1.206066
41296.675781,3.423571,0.032522,1.230164
38009.175781,3.588074,0.032886,1.216579
35009.589844,3.750820,0.033101,1.208669
32130.787109,3.919162,0.033497,1.194361
29493.156250,4.080855,0.033099,1.208742
27208.767578,4.243310,0.032508,1.230700
25130.144531,4.407396,0.032853,1.217773
23168.398438,4.572655,0.033716,1.186604
21364.761719,4.736169,0.033489,1.194676
19744.837891,4.899188,0.033565,1.191969
18199.927734,5.066592,0.034069,1.174308
16830.406250,5.263576,0.032941,1.214541
15573.748047,5.426918,0.033113,1.208242
14422.789062,5.591451,0.032896,1.216202
13297.720703,5.753692,0.032789,1.220152
12263.575195,5.915976,0.032790,1.220134
11350.816406,6.082128,0.033363,1.199188
10545.594727,6.293323,0.032199,1.242542
9750.870117,6.456654,0.032642,1.225648
9043.029297,6.619958,0.032940,1.214583
8389.716797,6.784315,0.032705,1.223302
7809.478027,6.947112,0.033112,1.208255
7281.751953,7.108912,0.032630,1.226101
6763.392578,7.327237,0.032430,1.233656
6301.597168,7.491667,0.033597,1.190819
5872.729004,7.656509,0.033048,1.210614
5459.584473,7.820673,0.033539,1.192874
5079.896484,7.985885,0.033201,1.205017
4714.026367,8.148211,0.032510,1.230640
4399.444336,8.325325,0.033095,1.208874
4108.864746,8.500527,0.032869,1.217204
3826.050781,8.673998,0.033018,1.211688
3565.415283,8.842202,0.032308,1.238335
3314.988770,9.014705,0.033431,1.196748
3082.272949,9.187970,0.033064,1.210005
2889.090576,9.374789,0.050344,0.794693
2695.747314,9.566274,0.052065,0.768429
2517.643555,9.754717,0.051874,0.771251
2361.009521,9.947017,0.051783,0.772603
2201.157227,10.136308,0.051101,0.782913
2049.144043,10.326645,0.052550,0.761339
1910.686157,10.512256,0.047892,0.835383
1780.278687,10.724993,0.040665,0.983841
