residual_norm,time,compute_time,flops
1191936.625000,0.000021,0.0,0.0
1094349.375000,1.233365,0.018089,1.105843
1012366.750000,2.762572,0.027003,0.740816
940338.312500,4.475455,0.017464,1.145444
872210.562500,6.235339,0.018419,1.086049
814811.875000,7.776514,0.017865,1.119746
761618.562500,9.021184,0.016883,1.184875
714807.937500,10.271790,0.025502,0.784413
672313.562500,11.512306,0.026658,0.750404
633271.000000,12.748977,0.025184,0.794300
599064.437500,14.045084,0.016417,1.218509
565526.375000,15.368095,0.019643,1.018355
535189.375000,17.125621,0.018367,1.089118
506936.656250,18.954116,0.016992,1.177235
481617.218750,20.746980,0.020338,0.983581
457967.500000,22.046454,0.016513,1.211406
436332.093750,23.363019,0.016996,1.177004
415865.625000,24.792202,0.017429,1.147768
396750.031250,26.450489,0.015553,1.286221
378255.187500,28.075290,0.017590,1.137263
361229.500000,29.748380,0.016755,1.193896
346089.250000,31.159711,0.018100,1.105190
332017.062500,32.533877,0.017933,1.115498
317693.343750,34.221402,0.018143,1.102554
303919.312500,35.936258,0.018417,1.086146
291402.593750,37.561724,0.017117,1.168662
279501.718750,38.817220,0.019077,1.048595
268586.500000,40.108448,0.019509,1.025380
258265.000000,41.828033,0.016499,1.212414
247899.359375,43.538426,0.017978,1.112678
238486.875000,45.123854,0.018449,1.084307
229434.843750,46.344710,0.016457,1.215536
221254.328125,47.767664,0.025594,0.781577
213376.187500,49.799292,0.015167,1.318943
205345.187500,51.560412,0.017679,1.131543
198085.546875,53.107677,0.016973,1.178551
190964.343750,54.381169,0.016669,1.200039
184054.000000,55.707415,0.017655,1.133033
177267.984375,57.455179,0.019029,1.051262
171416.343750,59.130188,0.017943,1.114846
165752.671875,60.655135,0.016957,1.179661
160254.203125,61.879050,0.016300,1.227257
155129.906250,63.173141,0.017550,1.139807
149572.515625,64.801477,0.016936,1.181149
144842.515625,66.486236,0.016351,1.223403
140257.250000,68.164140,0.016766,1.193108
135517.812500,69.454169,0.017931,1.115627
131086.578125,70.750460,0.017299,1.156379
126763.734375,72.104215,0.016491,1.213052
122815.648438,73.682634,0.014295,1.399337
118975.523438,75.242088,0.017393,1.150092
115219.726562,76.812448,0.017359,1.152350
111514.125000,78.128865,0.018708,1.069250
107889.406250,79.366450,0.017684,1.131208
104368.203125,80.682770,0.019541,1.023681
101096.187500,82.212139,0.014498,1.379738
97978.164062,83.758267,0.019454,1.028249
94821.953125,85.482277,0.018379,1.088445
91801.101562,86.981783,0.017758,1.126468
88946.664062,88.241827,0.017030,1.174639
86225.156250,89.619806,0.018802,1.063916
83628.429688,91.266936,0.015642,1.278871
81178.062500,92.913477,0.015304,1.307149
78752.851562,94.499952,0.017404,1.149401
76456.320312,95.724350,0.017725,1.128602
74149.539062,96.965452,0.013038,1.534262
71981.281250,98.541556,0.014686,1.362091
69818.179688,100.277991,0.020446,0.978398
67849.453125,101.978087,0.014731,1.357909
65983.601562,103.237269,0.013463,1.485813
64035.699219,104.489059,0.017217,1.161885
62041.628906,106.035797,0.015144,1.320952
60177.527344,107.814320,0.017193,1.163530
58408.035156,109.608946,0.017277,1.157865
56722.500000,110.938429,0.019696,1.015619
55137.671875,112.244086,0.015823,1.264206
53610.925781,113.710338,0.014337,1.395306
52018.390625,115.495268,0.017064,1.172295
50527.253906,117.211302,0.016549,1.208745
49162.875000,118.523881,0.014522,1.377531
47808.507812,120.056756,0.016194,1.235256
46430.207031,121.787384,0.015922,1.256385
45118.632812,123.484151,0.018192,1.099577
43871.574219,124.866746,0.016533,1.209945
42542.675781,126.179705,0.020175,0.991548
41309.578125,127.612559,0.018681,1.070845
40091.980469,129.276177,0.016536,1.209751
38984.335938,130.887509,0.017792,1.124326
37855.472656,132.382825,0.017100,1.169804
36889.550781,133.665058,0.011333,1.765037
35826.832031,135.002238,0.020307,0.985091
34846.304688,136.793889,0.015582,1.283783
33877.804688,138.516352,0.020285,0.986133
32896.179688,140.034770,0.017825,1.122249
32004.064453,141.259109,0.017487,1.143958
31187.156250,142.507629,0.015516,1.289266
30322.869141,144.221366,0.017718,1.129044
29474.984375,145.853315,0.015635,1.279452
28687.048828,147.472246,0.015031,1.330843
27942.166016,148.794145,0.014780,1.353482
27218.939453,150.045627,0.015458,1.294093
26503.357422,151.366938,0.015779,1.267730
25772.486328,152.992188,0.015849,1.262194
25030.222656,154.615937,0.018635,1.073437
24384.380859,156.231988,0.018222,1.097781
23770.943359,157.618396,0.014630,1.367284
23129.814453,158.873045,0.015061,1.328211
22477.978516,160.138858,0.018036,1.109138
21872.857422,161.657927,0.017444,1.146725
21307.640625,163.179145,0.017827,1.122090
20763.310547,164.727665,0.015394,1.299467
20234.095703,166.414022,0.016501,1.212288
19702.683594,167.715906,0.018913,1.057665
19192.652344,168.968818,0.019892,1.005615
18691.800781,170.593645,0.017785,1.124738
18209.248047,172.353694,0.016108,1.241890
17754.294922,174.050336,0.013629,1.467775
17316.515625,175.258949,0.014133,1.415378
16877.773438,176.508735,0.017734,1.127974
16443.369141,178.217353,0.019751,1.012821
16017.756836,179.946419,0.016324,1.225411
15635.557617,181.567339,0.014196,1.409080
15216.874023,182.807274,0.017101,1.169782
14838.839844,184.116586,0.016932,1.181418
14455.177734,185.892228,0.019185,1.042701
14088.076172,187.636851,0.018826,1.062552
13743.322266,189.293996,0.018184,1.100086
13370.843750,190.509886,0.017860,1.120057
13038.836914,191.746948,0.015646,1.278539
12715.947266,193.371629,0.014579,1.372067
12387.706055,195.019313,0.017192,1.163551
12074.988281,196.655728,0.017636,1.134286
11769.673828,198.036427,0.017488,1.143901
11472.725586,199.305968,0.017261,1.158883
11170.816406,200.639246,0.017950,1.114434
10881.541992,202.242338,0.016906,1.183255
10615.963867,203.884329,0.016305,1.226869
10340.648438,205.430859,0.016880,1.185061
10088.253906,206.848964,0.016149,1.238733
9833.980469,208.202814,0.017537,1.140702
9583.642578,209.654514,0.017666,1.132365
9330.805664,211.413401,0.017667,1.132260
9103.143555,213.123875,0.015922,1.256356
8865.710938,214.527744,0.016371,1.221910
8653.531250,216.090974,0.017727,1.128464
8430.469727,217.913933,0.023014,0.869223
8218.346680,219.790559,0.016523,1.210676
8009.134277,221.456487,0.017537,1.140678
7809.641113,222.680259,0.015621,1.280549
7628.711914,223.971175,0.016313,1.226272
7438.564453,225.691015,0.018279,1.094394
7251.775391,227.432457,0.015969,1.252699
7070.662109,229.298346,0.018519,1.080170
6900.737305,230.709304,0.026257,0.761863
6734.944336,231.951219,0.025294,0.790860
6566.409668,233.620660,0.014140,1.414669
6397.775391,235.402308,0.019745,1.013092
6248.235840,237.193301,0.016054,1.246059
6097.973633,238.405615,0.016824,1.189019
5949.419434,239.663070,0.025276,0.791436
5803.030762,241.264262,0.026415,0.757309
5663.338379,243.088418,0.018078,1.106552
5522.923340,244.853636,0.027321,0.732178
5390.069824,246.074526,0.018695,1.069995
5262.972168,247.306128,0.015618,1.280837
5127.412598,248.959516,0.014954,1.337739
5000.708984,250.679075,0.019632,1.018963
4871.298828,252.320983,0.018166,1.101207
4750.194336,253.626187,0.017562,1.139035
