residual_norm,time,compute_time,flops
1191936.625000,0.000022,0.0,0.0
1042179.125000,1.268247,0.033145,1.207048
915424.000000,2.557774,0.033806,1.183444
809534.375000,3.820792,0.032808,1.219477
715780.250000,5.074524,0.033856,1.181718
637158.250000,6.579848,0.044516,0.898727
571218.562500,8.120962,0.049593,0.806721
512241.812500,9.380661,0.043486,0.920022
462795.437500,10.643401,0.044270,0.903718
417370.062500,11.952954,0.042385,0.943929
378800.500000,13.289349,0.043485,0.920035
343588.968750,14.593181,0.042896,0.932682
311798.031250,16.276638,0.045525,0.878813
284677.468750,18.022378,0.041764,0.957963
257928.078125,19.806890,0.045930,0.871062
235530.906250,21.108670,0.042979,0.930863
214447.734375,22.343694,0.042573,0.939755
196013.343750,24.013753,0.051795,0.772433
179318.609375,25.849439,0.049685,0.805237
164616.078125,27.620837,0.050155,0.797688
150991.968750,28.897300,0.042769,0.935444
139113.328125,30.296779,0.043113,0.927973
128053.898438,32.073041,0.050511,0.792070
118208.812500,33.916862,0.050821,0.787239
109167.585938,35.399479,0.050384,0.794059
100843.468750,36.775619,0.048600,0.823206
93439.609375,38.365010,0.048440,0.825927
86212.023438,40.128458,0.050682,0.789390
79875.812500,41.919632,0.051462,0.777431
73593.015625,43.201495,0.035703,1.120566
68069.398438,44.492225,0.032600,1.227245
62849.617188,46.195376,0.033046,1.210667
58218.476562,48.043503,0.052459,0.762650
54124.632812,49.686611,0.049603,0.806563
50236.730469,50.993076,0.048470,0.825413
46600.519531,52.460376,0.048985,0.816738
43220.332031,54.248939,0.050997,0.784513
40263.742188,56.100528,0.049510,0.808078
37505.046875,57.554234,0.050524,0.791860
34900.210938,58.953882,0.034990,1.143396
32497.095703,60.565253,0.032970,1.213470
30136.533203,62.275021,0.037096,1.078497
27944.273438,63.933218,0.033693,1.187411
25914.074219,65.164291,0.035384,1.130685
24006.646484,66.395267,0.034339,1.165099
22252.910156,68.000108,0.033092,1.208981
20598.974609,69.606805,0.034997,1.143197
19210.404297,71.205134,0.035606,1.123622
17820.753906,72.687716,0.035504,1.126863
16629.128906,73.927278,0.034913,1.145924
15503.598633,75.148878,0.034603,1.156186
14470.191406,76.730693,0.033681,1.187863
13472.158203,78.243212,0.034638,1.155026
12580.415039,79.803795,0.044489,0.899279
11800.448242,81.332064,0.043369,0.922504
10982.726562,82.707632,0.042394,0.943725
10221.699219,83.951359,0.034792,1.149924
9516.561523,85.184015,0.032207,1.242226
8906.482422,86.688040,0.033512,1.193858
8291.228516,88.188668,0.037293,1.072802
7725.544434,89.681867,0.039216,1.020199
7215.731445,91.148272,0.036876,1.084936
6707.104980,92.741527,0.035250,1.134986
6266.022461,94.024058,0.033724,1.186331
5834.161621,95.409847,0.044230,0.904544
5455.958984,97.098841,0.043397,0.921899
5100.704102,98.890279,0.043553,0.918604
4778.478516,100.489393,0.044805,0.892938
4452.757324,101.868858,0.034247,1.168208
4164.543945,103.379425,0.048281,0.828650
3897.389648,105.223241,0.049302,0.811491
3666.185791,107.085678,0.053165,0.752532
3414.008057,108.377829,0.033451,1.196008
3197.603271,109.610024,0.033239,1.203640
2988.392090,111.128073,0.044214,0.904866
2792.885742,112.647476,0.043037,0.929625
2616.062988,114.427415,0.044051,0.908217
2456.086914,116.061486,0.044680,0.895428
2290.872803,117.288270,0.032875,1.216981
2142.521973,118.672692,0.040740,0.982028
2006.212769,120.456454,0.048500,0.824913
1872.405884,122.274535,0.050410,0.793655
1754.537354,123.750061,0.049205,0.813082
1649.834229,125.123320,0.032947,1.214312
1543.439697,126.592178,0.032699,1.223520
1446.066772,128.241169,0.033296,1.201575
1355.456665,130.036988,0.052318,0.764714
1267.026489,131.463268,0.053255,0.751257
1183.838257,132.880691,0.033016,1.211783
1111.630371,134.341550,0.033447,1.196153
1038.272339,136.009202,0.033768,1.184794
972.455811,137.715391,0.038118,1.049592
909.209534,139.041029,0.035084,1.140356
854.729797,140.358212,0.034913,1.145947
799.388916,141.752446,0.032809,1.219404
748.371216,143.334849,0.035635,1.122717
699.966431,144.955435,0.034767,1.150753
655.447205,146.558052,0.032945,1.214398
611.932007,147.791571,0.031794,1.258356
574.514893,149.061237,0.050579,0.790998
539.065186,150.594625,0.044664,0.895759
507.956512,152.174587,0.044294,0.903245
477.413116,153.780625,0.044582,0.897411
448.302307,155.351654,0.043085,0.928578
420.776215,156.736512,0.044390,0.901278
394.464233,158.005516,0.044514,0.898768
370.146454,159.357023,0.042866,0.933331
348.028809,160.904385,0.044002,0.909232
327.557312,162.529334,0.043930,0.910717
307.969574,164.326316,0.044722,0.894591
290.163666,165.719257,0.045397,0.881293
272.798309,167.103798,0.032655,1.225179
255.993393,168.611146,0.033290,1.201798
241.195618,170.246774,0.043390,0.922054
227.413010,172.048658,0.050153,0.797715
213.957687,173.465100,0.049097,0.814875
199.460754,174.855759,0.041814,0.956804
187.292831,176.369267,0.033636,1.189435
175.584625,178.031000,0.036914,1.083828
164.203445,179.707230,0.034524,1.158857
153.423141,181.065766,0.036580,1.093717
144.179825,182.402581,0.043767,0.914119
135.493668,183.888616,0.042795,0.934877
127.108658,185.727474,0.044481,0.899448
119.780960,187.537708,0.043734,0.914811
112.313431,188.847885,0.034905,1.146188
105.624825,190.260771,0.053559,0.746984
99.680679,192.065084,0.054813,0.729904
93.714081,193.897614,0.054273,0.737157
88.173973,195.297440,0.052206,0.766349
82.755226,196.629376,0.044177,0.905640
77.657570,198.144113,0.045046,0.888165
72.925468,199.770010,0.042709,0.936769
68.412682,201.585719,0.049674,0.805413
64.430923,203.026402,0.050414,0.793585
60.521080,204.458613,0.031767,1.259437
56.599743,205.967712,0.035147,1.138305
53.126339,207.632161,0.034656,1.154429
50.018482,209.345147,0.034257,1.167889
47.240906,210.641547,0.033675,1.188077
44.258511,212.025810,0.034148,1.171604
41.656555,213.828408,0.049943,0.801081
39.201820,215.680669,0.049854,0.802507
36.817738,217.113238,0.049739,0.804364
34.558235,218.501779,0.035174,1.137423
32.448448,219.921630,0.032960,1.213820
30.428511,221.561190,0.036051,1.109756
28.671385,223.237813,0.033807,1.183408
26.997581,224.668752,0.035802,1.117488
25.346975,225.921411,0.032824,1.218862
23.783087,227.251852,0.032038,1.248779
22.340273,228.869010,0.034210,1.169494
20.947947,230.438390,0.034282,1.167012
19.673441,232.054308,0.034592,1.156552
18.497599,233.486750,0.043463,0.920512
17.360483,234.863332,0.034113,1.172812
16.361235,236.346194,0.044278,0.903569
15.378460,238.065298,0.043666,0.916237
14.435789,239.862308,0.049939,0.801131
13.567884,241.129416,0.043419,0.921446
12.700502,242.377867,0.043942,0.910467
11.951509,244.097620,0.042570,0.939822
11.169529,245.765062,0.046324,0.863657
10.488469,247.412576,0.048807,0.819711
9.857513,248.763092,0.049929,0.801296
9.224531,250.080318,0.032949,1.214244
8.682237,251.466438,0.033604,1.190573
8.173019,253.044733,0.036730,1.089234
7.688337,254.634111,0.044122,0.906751
7.231939,256.287408,0.044644,0.896159
6.801694,257.528171,0.042610,0.938942
6.385563,258.795234,0.034758,1.151052
6.002755,260.118769,0.032858,1.217621
5.667260,261.825403,0.050815,0.787333
5.326255,263.655776,0.051222,0.781067
5.019589,265.259695,0.051439,0.777777
4.710527,266.572779,0.033846,1.182068
4.438326,267.948610,0.034570,1.157290
4.173193,269.637288,0.042269,0.946509
3.931912,271.390618,0.048323,0.827926
3.706658,272.859168,0.049784,0.803624
3.491308,274.098962,0.044930,0.890448
3.281010,275.538227,0.043101,0.928229
3.093545,277.309470,0.050313,0.795175
2.905492,279.150017,0.050311,0.795219
2.742918,280.615470,0.050117,0.798293
2.578191,282.149440,0.032929,1.214995
2.421277,283.900542,0.042254,0.946851
2.274144,285.765567,0.044539,0.898272
2.140262,287.207609,0.042743,0.936007
2.009082,288.613842,0.044188,0.905411
1.890751,290.153078,0.042694,0.937088
1.776512,291.918316,0.043219,0.925702
1.676267,293.729303,0.044521,0.898625
1.580560,294.977977,0.043684,0.915861
1.486066,296.243096,0.032880,1.216771
1.399542,298.137212,0.045106,0.886985
1.324860,299.929529,0.043641,0.916751
1.250029,301.578629,0.043007,0.930267
1.175020,302.896618,0.032693,1.223757
1.109573,304.255776,0.037668,1.062118
1.042804,305.944109,0.034903,1.146264
0.985332,307.589646,0.033098,1.208789
0.927790,309.168015,0.036107,1.108027
0.872105,310.394277,0.034006,1.176482
0.818249,311.635991,0.034539,1.158343
0.770954,313.237739,0.033833,1.182511
0.723476,314.880918,0.036429,1.098259
0.680204,316.511958,0.036358,1.100397
0.641430,317.982567,0.034124,1.172440
0.601557,319.218651,0.035278,1.134070
0.565770,320.619383,0.050755,0.788263
0.534564,322.385234,0.050299,0.795401
0.503679,324.222079,0.050959,0.785103
0.474929,325.689003,0.047808,0.836854
0.446755,327.024409,0.034058,1.174697
0.421174,328.447186,0.034423,1.162239
0.397121,330.153915,0.048193,0.830164
0.375082,332.014375,0.049395,0.809967
0.352674,333.464808,0.051456,0.777525
0.331686,334.875719,0.032879,1.216836
0.312504,336.347689,0.031988,1.250738
0.295347,337.979540,0.033833,1.182505
0.278315,339.672544,0.033790,1.184033
0.262855,341.026959,0.033427,1.196885
0.247345,342.331640,0.032579,1.228047
0.232967,343.713291,0.032915,1.215500
0.218907,345.316006,0.033820,1.182971
0.205721,346.896891,0.034508,1.159391
0.193300,348.536945,0.037136,1.077324
0.181875,349.812085,0.033450,1.196037
0.171426,351.067553,0.034314,1.165953
0.161043,352.329754,0.033216,1.204471
0.151815,354.048677,0.034690,1.153290
0.143433,355.799297,0.033225,1.204158
0.134765,357.405019,0.033523,1.193448
0.126873,358.687112,0.034631,1.155277
0.119520,360.135810,0.034097,1.173361
0.112452,361.960768,0.044078,0.907661
0.106242,363.828438,0.044402,0.901032
0.100314,365.164238,0.044372,0.901654
0.094374,366.537117,0.045050,0.888071
0.089321,368.035888,0.044454,0.899979
0.083987,369.745519,0.043064,0.929038
0.079100,371.365241,0.044517,0.898709
0.074525,372.748915,0.053571,0.746824
0.070123,374.013325,0.034563,1.157542
0.065827,375.423747,0.035498,1.127041
0.062066,377.029386,0.038345,1.043377
0.058315,378.655400,0.034133,1.172112
0.055010,380.293457,0.032539,1.229531
0.051832,381.535848,0.033846,1.182053
0.048825,382.775054,0.034172,1.170792
0.045860,384.076093,0.035544,1.125602
0.043162,385.721830,0.034645,1.154811
0.040758,387.478113,0.038259,1.045727
0.038468,389.070864,0.032825,1.218812
0.036217,390.299991,0.035319,1.132762
0.034154,391.586509,0.035196,1.136716
0.032097,393.248608,0.037759,1.059549
0.030292,395.060241,0.033877,1.180982
0.028526,396.730262,0.035582,1.124402
0.026835,397.985483,0.032655,1.225177
0.025313,399.238277,0.033218,1.204408
0.023832,400.940036,0.034795,1.149827
0.022457,402.698879,0.035223,1.135856
0.021209,404.460803,0.048988,0.816689
0.020024,405.738860,0.033228,1.204028
0.018905,407.017883,0.036809,1.086903
0.017832,408.704797,0.032796,1.219901
0.016791,410.382939,0.035347,1.131879
0.015880,412.078763,0.033668,1.188309
0.014979,413.325130,0.043430,0.921213
0.014116,414.577263,0.043644,0.916680
0.013336,416.089062,0.043789,0.913650
0.012539,417.681359,0.043437,0.921053
0.011851,419.329483,0.044246,0.904215
0.011183,420.981827,0.048931,0.817648
0.010541,422.236082,0.033053,1.210420
0.009943,423.488982,0.035135,1.138689
0.009359,424.958119,0.035340,1.132096
0.008830,426.660835,0.034773,1.150558
0.008287,428.494669,0.038289,1.044903
0.007804,429.908462,0.033840,1.182269
0.007348,431.233801,0.043123,0.927761
0.006921,432.673501,0.052545,0.761401
0.006505,434.554768,0.054935,0.728282
0.006135,436.389926,0.054100,0.739522
0.005802,437.678640,0.043461,0.920554
0.005486,438.922548,0.034623,1.155523
0.005159,440.562523,0.043589,0.917849
0.004869,442.258324,0.043219,0.925703
0.004582,444.006870,0.048982,0.816792
0.004317,445.236316,0.032957,1.213932
0.004074,446.604113,0.033809,1.183360
0.003832,448.502056,0.034710,1.152623
0.003610,450.283579,0.033701,1.187129
0.003408,451.810222,0.034251,1.168085
0.003220,453.057262,0.032214,1.241928
0.003029,454.397207,0.034089,1.173642
0.002851,456.080677,0.032970,1.213464
0.002689,457.781546,0.038968,1.026678
0.002544,459.348634,0.034355,1.164558
0.002404,460.594669,0.032984,1.212943
0.002269,461.826239,0.034712,1.152573
0.002140,463.414450,0.035158,1.137951
0.002024,464.968821,0.044645,0.896129
0.001916,466.787842,0.044813,0.892773
0.001809,468.348787,0.050197,0.797012
0.001703,469.720886,0.044945,0.890154
0.001609,471.181483,0.043340,0.923127
0.001511,473.009311,0.049360,0.810533
0.001425,474.781854,0.049926,0.801345
0.001342,476.032057,0.031664,1.263500
0.001265,477.290200,0.035134,1.138711
0.001188,478.924022,0.034482,1.160246
0.001119,480.607812,0.034883,1.146906
0.001052,482.377180,0.034184,1.170356
0.000988,483.686503,0.035615,1.123354
0.000932,485.006148,0.034743,1.151528
0.000876,486.694612,0.037475,1.067583
0.000827,488.413595,0.050808,0.787428
0.000778,490.057788,0.050605,0.790589
0.000733,491.351926,0.034685,1.153468
0.000691,492.648147,0.034835,1.148509
0.000652,494.386712,0.045167,0.885774
0.000615,496.184498,0.043924,0.910838
0.000580,497.722699,0.054258,0.737366
0.000545,498.993352,0.034590,1.156633
0.000511,500.403514,0.053965,0.741370
0.000483,502.156388,0.054728,0.731032
0.000455,503.987172,0.055451,0.721505
0.000429,505.341952,0.052190,0.766580
0.000405,506.722902,0.048443,0.825879
0.000382,508.218656,0.048657,0.822240
0.000359,509.906268,0.049456,0.808965
0.000339,511.674628,0.053302,0.750590
0.000320,512.994122,0.055236,0.724315
0.000300,514.357303,0.054631,0.732325
0.000282,516.024164,0.055143,0.725533
0.000266,517.852283,0.053179,0.752323
0.000251,519.505928,0.054182,0.738406
0.000237,520.819774,0.044430,0.900477
0.000224,522.263940,0.044727,0.894493
0.000211,524.158415,0.050472,0.792672
0.000200,526.077600,0.049730,0.804502
0.000188,527.322389,0.035319,1.132757
0.000177,528.599939,0.034225,1.168960
0.000167,530.255192,0.033754,1.185281
0.000157,531.936047,0.033641,1.189258
0.000148,533.643084,0.034118,1.172651
0.000140,534.901081,0.034595,1.156484
0.000132,536.244390,0.034661,1.154260
