residual_norm,time,compute_time,flops
79866.117188,0.000027,0.0,0.0
49992.589844,0.023091,0.013448,1.487526
37903.203125,0.061472,0.023495,0.851409
30936.742188,0.101947,0.024143,0.828576
25262.791016,0.126858,0.012740,1.570208
22315.750000,0.156432,0.013140,1.522428
20236.849609,0.178993,0.013076,1.529781
18482.146484,0.212872,0.020354,0.982787
16905.251953,0.247775,0.020737,0.964670
16034.450195,0.285859,0.020935,0.955522
14889.691406,0.320879,0.020919,0.956249
13503.624023,0.351787,0.020726,0.965186
12601.422852,0.387207,0.020666,0.967974
12166.691406,0.422109,0.020522,0.974762
11698.260742,0.455450,0.020254,0.987655
11222.375977,0.489188,0.020825,0.960568
10987.542969,0.524331,0.020921,0.956188
10588.198242,0.558265,0.020864,0.958795
10306.124023,0.596238,0.020647,0.968862
10020.827148,0.627603,0.021107,0.947733
9810.336914,0.661379,0.020528,0.974453
9654.871094,0.699566,0.020683,0.967190
9403.176758,0.730655,0.020391,0.981031
9248.554688,0.768182,0.020413,0.979982
9107.626953,0.799144,0.020576,0.972194
8995.016602,0.838208,0.020690,0.966848
8840.660156,0.872643,0.020904,0.956951
8691.017578,0.907384,0.020487,0.976430
8605.503906,0.941443,0.020251,0.987782
8503.804688,0.975293,0.020036,0.998387
8425.918945,1.009510,0.020793,0.962052
8295.628906,1.049840,0.022957,0.871372
8222.714844,1.081812,0.021668,0.923205
8120.986328,1.117566,0.021697,0.921965
8063.905273,1.152264,0.021945,0.911565
8029.637207,1.188065,0.021680,0.922683
7974.898926,1.223809,0.020935,0.955523
7925.185547,1.259532,0.021684,0.922528
7866.192383,1.294328,0.021919,0.912615
7813.640137,1.328818,0.021617,0.925391
7781.127441,1.366835,0.021260,0.940912
7743.955078,1.402076,0.021335,0.937617
7708.319824,1.433345,0.021309,0.938749
7658.061035,1.472065,0.021902,0.913337
7628.210449,1.507726,0.021688,0.922350
7580.519531,1.543403,0.021672,0.923037
7543.816895,1.586053,0.020713,0.965760
7486.937500,1.622208,0.021195,0.943815
7450.542480,1.659206,0.021052,0.950212
7414.886719,1.694338,0.020938,0.955370
7396.625488,1.729968,0.021548,0.928351
7343.149902,1.769413,0.020545,0.973681
7326.219238,1.800463,0.021029,0.951243
7295.463867,1.839903,0.021237,0.941960
7259.424805,1.874633,0.020647,0.968865
7242.537109,1.909391,0.020784,0.962481
7221.293457,1.939823,0.020405,0.980369
7203.352539,1.973487,0.020694,0.966641
7164.640625,2.015590,0.021286,0.939774
7153.599609,2.049924,0.021480,0.931293
7133.647949,2.088197,0.021483,0.931157
7119.839844,2.119482,0.021307,0.938857
7099.508301,2.155284,0.021512,0.929902
7083.466797,2.194523,0.021087,0.948661
7065.248047,2.225984,0.021320,0.938274
7036.594727,2.261600,0.021279,0.940079
7034.275879,2.296389,0.020762,0.963509
7029.564941,2.332533,0.021526,0.929296
7006.584961,2.372522,0.021707,0.921559
6975.129883,2.403857,0.021344,0.937227
6953.070801,2.437963,0.021201,0.943518
6930.280273,2.471831,0.021012,0.952019
6921.530762,2.505712,0.021082,0.948883
6890.731934,2.540934,0.020938,0.955383
6877.688477,2.576298,0.020436,0.978852
6868.524902,2.610758,0.021717,0.921105
6842.652832,2.644949,0.021203,0.943444
6809.553223,2.687242,0.021578,0.927047
6797.729980,2.725533,0.021409,0.934360
6800.082031,2.759518,0.021165,0.945151
6786.599609,2.797287,0.020775,0.962868
6776.061035,2.828225,0.020883,0.957898
6754.566895,2.864167,0.021582,0.926877
6730.134277,2.902384,0.021415,0.934110
6720.837891,2.933143,0.020740,0.964536
6719.123535,2.972592,0.021337,0.937534
6700.491699,3.003520,0.020919,0.956266
6691.620117,3.039402,0.021572,0.927299
6669.775879,3.077303,0.021072,0.949313
6653.903320,3.112202,0.022244,0.899315
6647.889160,3.143573,0.021148,0.945904
6634.065430,3.177607,0.021118,0.947234
6625.219238,3.212054,0.021684,0.922504
6602.295898,3.243891,0.023999,0.833550
6590.843262,3.281964,0.023952,0.835170
6581.815430,3.315613,0.023556,0.849220
6567.278809,3.352948,0.024082,0.830655
6542.890625,3.394892,0.024489,0.816842
6522.588379,3.435933,0.023579,0.848395
6513.912109,3.473654,0.024147,0.828440
6498.426758,3.511023,0.024407,0.819607
6490.904785,3.548806,0.024826,0.805784
6480.822266,3.590574,0.024440,0.818494
6461.377441,3.626446,0.024333,0.822080
6454.381348,3.663927,0.024571,0.814127
6453.762695,3.706200,0.024038,0.832181
6432.696777,3.740253,0.023811,0.840116
6409.526367,3.777262,0.023644,0.846032
6393.074219,3.817810,0.023230,0.861138
6386.659668,3.856149,0.024206,0.826396
6379.563965,3.889947,0.023600,0.847626
