residual_norm,runtime,flops
17440.658203,1.051531,935937209.156257
14049.543945,2.232460,440844286.497086
13699.929688,3.414684,288216142.422680
13670.582031,4.557898,215925652.343421
13664.131836,5.722745,171974642.203741
13663.278320,7.052351,139551625.076379
13661.418945,8.444167,116549931.573889
13663.036133,9.804471,100379407.325242
13664.533203,11.183659,88000449.537791
13661.818359,12.552793,78402232.816089
13664.722656,13.889220,70858334.113630
13662.296875,15.276761,64422492.310808
13665.757812,16.660422,59072153.527123
13665.449219,18.024234,54602431.939121
13660.192383,19.412066,50698727.050624
13661.819336,20.784154,47351795.688699
13662.716797,22.134729,44462574.159248
13665.526367,23.425271,42013047.489488
13663.683594,24.803658,39678301.368919
13659.857422,26.175710,37598484.538882
13661.799805,27.551845,35720548.454514
13661.304688,28.928925,34020172.281396
13666.441406,30.310482,32469526.579531
13660.050781,31.685766,31060224.463940
13662.753906,33.051668,29776621.587945
13663.188477,34.392618,28615646.770298
13663.588867,35.771873,27512314.048300
13662.499023,37.162365,26482895.041019
13662.959961,38.547761,25531107.195657
13661.609375,39.833765,24706853.630934
13664.884766,40.992940,24008207.246577
13666.384766,42.115494,23368288.202242
13662.786133,43.390571,22681586.919042
13665.619141,44.490556,22120807.171365
13664.223633,45.574232,21594812.761282
13661.854492,46.726516,21062280.737172
13663.277344,47.988820,20508255.963417
13659.407227,49.342695,19945546.196259
13661.000977,50.719953,19403941.745097
13661.831055,52.093010,18892496.571568
13658.961914,53.474263,18404498.845868
13660.044922,54.868719,17936759.208135
13663.590820,56.234655,17501076.620155
13659.070312,57.572487,17094397.910208
13661.498047,58.827062,16729834.259502
13660.443359,59.999817,16402833.524731
13662.512695,61.212018,16078002.937454
13665.180664,62.494336,15748099.319621
13662.673828,63.770198,15433023.988379
13664.492188,65.052220,15128876.600397
13664.151367,66.282160,14848143.099333
13660.567383,67.617090,14555003.872647
13663.731445,68.905657,14282818.586262
13661.260742,69.926838,14074238.671925
13662.622070,70.948297,13871608.597546
13663.390625,71.909701,13686150.631940
13659.156250,72.847748,13509916.764699
13662.654297,73.780616,13339099.894504
13664.225586,74.765710,13163347.233821
13663.495117,75.764838,12989759.224522
13661.629883,76.773704,12819063.651104
13658.074219,77.758134,12656772.347296
13658.265625,78.730909,12500389.116352
13661.162109,79.764375,12338428.068754
13663.495117,80.903849,12164649.875251
13662.159180,82.076679,11990823.921020
13663.373047,83.243919,11822689.402269
13666.634766,84.408143,11659621.474112
13666.422852,85.567141,11501693.187060
13660.389648,86.748512,11345059.119760
13660.468750,88.033120,11179508.416707
13661.321289,89.117332,11043497.151542
13664.462891,90.201742,10910731.721952
13663.816406,91.298357,10779679.222944
13662.602539,92.328773,10659374.815521
13661.461914,93.373177,10540146.938977
13660.989258,94.439888,10421094.512288
13661.758789,95.484774,10307056.919729
13664.650391,96.530139,10195437.560382
13663.481445,97.514935,10092474.623122
13664.101562,98.528032,9988700.474679
13662.509766,99.707940,9870497.826962
13662.434570,100.986543,9745526.200380
13665.295898,102.373321,9613510.531552
13663.480469,103.747795,9486148.613300
13663.917969,104.969465,9375745.638289
13664.119141,106.095848,9276206.531395
13664.033203,107.166041,9183571.565318
13663.958984,108.105181,9103791.335995
13665.928711,109.097899,9020952.832757
13663.515625,110.041043,8943635.715959
13661.922852,110.960731,8869507.181614
13662.820312,111.875289,8797000.739901
13662.832031,112.795626,8725223.091154
13663.163086,113.705207,8655426.008210
13663.087891,114.654606,8583754.601278
13663.717773,115.600149,8513544.449512
13662.887695,116.591955,8441122.739335
13658.293945,117.526822,8373977.845058
13661.926758,118.522938,8303599.444734
