residual_norm,runtime,flops
14590.840820,1.896066,993803791.938543
13684.333984,3.858962,488296336.569569
13661.162109,5.996642,314228706.272368
13662.240234,7.824752,240814915.210138
13665.387695,9.886366,190597542.838229
13659.358398,12.100772,155718746.121322
13661.177734,14.313522,131645942.139802
13661.765625,16.513480,114107809.173617
13660.132812,18.727843,100615809.099163
13663.580078,20.937530,89997103.574809
13661.772461,23.151541,81390565.603452
13660.968750,25.361110,74299470.712747
13665.950195,27.559966,68371527.959849
13659.895508,29.762731,63311294.425427
13662.965820,31.739734,59367763.440071
13660.736328,33.682893,55942848.810269
13659.569336,35.656682,52846112.807076
13659.523438,37.614607,50095352.932274
13661.495117,39.601382,47582102.792586
13663.219727,41.589380,45307648.837251
13662.163086,43.557487,43260461.690846
13663.126953,45.543943,41373602.486974
13664.377930,47.518012,39654795.059694
13665.378906,49.499028,38067757.518759
13660.030273,51.473922,36607216.796389
13660.601562,53.460985,35246582.096727
13660.468750,55.431547,33993585.044436
13665.131836,57.410423,32821862.454700
13661.638672,59.370222,31738419.537157
13662.877930,61.342879,30717779.318427
13664.289062,63.325680,29755969.948003
13660.842773,65.308797,28852422.696986
13659.617188,67.279614,28007250.765354
13658.404297,69.255850,27208055.762451
13663.539062,71.206462,26462724.644395
13658.219727,73.177510,25749947.216800
13661.719727,75.147318,25074973.377926
13661.833984,77.107703,24437467.639338
13662.753906,79.059915,23834037.839416
13665.586914,81.040023,23251683.881112
13663.722656,82.903398,22729068.434955
13662.625977,84.639796,22262778.307844
13659.390625,86.388939,21812016.938859
13661.220703,88.169459,21371538.666516
13664.115234,90.011786,20934114.093648
13663.162109,91.838368,20517753.563134
13662.727539,93.671318,20116264.481999
13663.354492,95.534751,19723890.822297
13661.114258,97.513611,19323630.750491
13661.683594,99.494440,18938917.562607
13663.540039,101.326012,18596577.120381
13660.661133,103.157046,18266488.640433
13659.787109,104.974090,17950305.775278
13660.571289,106.800549,17643327.049213
13662.076172,108.624056,17347142.756439
13659.482422,110.471778,17056998.996191
13660.746094,112.298030,16779608.722717
13662.889648,114.137555,16509176.122374
13660.125977,115.983451,16246429.830298
13660.709961,117.817233,15993560.109837
13661.068359,119.646562,15749027.605330
13662.607422,121.493003,15509675.061881
13660.782227,123.336912,15277802.687767
13660.603516,125.185347,15052216.931503
13662.222656,127.025081,14834212.139790
13662.260742,128.872940,14621510.138481
13661.117188,130.692669,14417924.312873
13659.513672,132.527626,14218295.937816
13662.759766,134.353277,14025091.464763
13660.799805,136.188649,13836079.715491
13660.793945,138.026940,13651805.978608
13658.846680,139.999386,13459466.196452
13662.114258,142.009318,13268967.353887
13663.018555,144.005107,13085070.704919
13663.259766,145.841362,12920319.554269
13661.146484,147.668531,12760450.673804
13662.165039,149.490550,12604923.882444
13661.769531,151.306688,12453626.650466
13661.361328,153.149940,12303739.717484
13661.732422,154.983473,12158180.263390
13660.619141,156.824030,12015486.430239
13661.068359,158.663022,11876220.301624
13664.545898,160.483635,11741490.050769
13658.286133,162.328597,11608040.984760
13659.930664,164.157209,11478734.415982
13661.870117,166.000685,11351260.419086
13663.351562,167.788556,11230307.038897
13664.144531,169.573226,11112113.884395
13663.721680,171.350889,10996832.348070
13659.046875,173.163131,10881744.827320
13660.782227,175.000766,10767478.617087
13660.197266,176.835407,10655767.616122
13660.578125,178.670925,10546299.020442
13658.419922,180.500538,10439398.269579
13660.996094,182.328458,10334738.874765
13661.178711,184.157583,10232090.228901
13660.232422,185.984440,10131584.152919
13658.891602,187.978644,10024101.483557
13658.871094,189.973186,9918857.714154
13662.543945,191.898838,9819324.742666
