residual_norm,runtime,flops
24440.847656,0.508322,1227779387.498165
15608.684570,1.109773,562373683.172496
14016.234375,1.747738,357094202.764194
13723.698242,2.399673,260080051.841337
13671.084961,3.020268,206639611.904842
13664.555664,3.660961,170476308.578183
13659.816406,4.286990,145581635.696621
13660.075195,4.910123,127106204.738290
13660.774414,5.562891,112191131.281555
13660.720703,6.219734,100343038.063916
13665.141602,6.859387,90985831.716405
13662.675781,7.542440,82746033.929027
13660.495117,8.204722,76066813.165408
13659.985352,8.869469,70365773.027585
13662.346680,9.495419,65727170.470742
13662.527344,10.144364,61522536.973617
13663.331055,10.864323,57445550.647682
13659.974609,11.525290,54151091.886662
13660.209961,12.220075,51072273.637066
13659.663086,12.922333,48296776.717089
13661.416016,13.617792,45830264.621747
13664.343750,14.339502,43523618.331302
13664.515625,15.024477,41539349.645998
13662.477539,15.671496,39824340.998587
13659.254883,16.390791,38076685.870498
13662.704102,17.100471,36496480.364311
13662.541016,17.754886,35151282.249082
13663.269531,18.417903,33885888.673117
13660.820312,19.068675,32729437.349057
13665.541016,19.784941,31544546.762352
13665.894531,20.495723,30450597.648246
13662.484375,21.185582,29459044.471007
13661.032227,21.884147,28518681.132890
13661.580078,22.625595,27584114.766031
13658.981445,23.314545,26768998.176490
13663.413086,23.981651,26024355.389088
13662.437500,24.689367,25278372.059662
13660.954102,25.368857,24601305.794183
13658.750000,26.038467,23968653.744010
13664.030273,26.739150,23340570.275337
13661.612305,27.403062,22775082.899915
13662.737305,28.083331,22223396.370291
13662.481445,28.757406,21702479.052977
13662.971680,29.441547,21198173.232760
13663.236328,30.167532,20688036.946918
13662.403320,30.891252,20203357.435263
13663.201172,31.607206,19745718.881412
13659.440430,32.335543,19300959.323340
13662.024414,33.011575,18905702.243735
13660.842773,33.744242,18495214.783292
13662.341797,34.477875,18101667.056407
13660.909180,35.179904,17740440.791155
13661.740234,35.884617,17392048.779548
13663.655273,36.617662,17043879.143428
13662.881836,37.341620,16713442.137689
13661.696289,38.021980,16414374.076867
13661.461914,38.689535,16131157.862690
13662.507812,39.346020,15862010.981012
13659.234375,40.024417,15593156.627643
13660.750977,40.696970,15335466.128591
13663.947266,41.355935,15091111.068691
13662.706055,42.035317,14847205.705197
13661.941406,42.729344,14606051.520229
13661.714844,43.373449,14389148.688638
13661.053711,44.026823,14175608.322841
13661.880859,44.692707,13964403.782491
13663.148438,45.347473,13762773.810494
13661.674805,46.024848,13560218.727272
13663.735352,46.688507,13367465.523028
13661.310547,47.352829,13179930.781563
13662.364258,48.042391,12990756.534142
13661.326172,48.706435,12813645.685818
13660.840820,49.366765,12642250.472530
13659.125000,50.035614,12473255.617636
13661.364258,50.691837,12311785.059244
13662.076172,51.351533,12153619.809388
13661.758789,52.085973,11982247.186497
13659.895508,52.803385,11819450.574361
13659.467773,53.487525,11668272.224447
13663.913086,54.204093,11514019.849472
13663.264648,54.921253,11363670.181255
13661.405273,55.618805,11221150.849163
13661.545898,56.305399,11084318.898393
13665.155273,56.993015,10950587.518994
13660.802734,57.724192,10811879.394416
13661.448242,58.410724,10684801.711594
13663.390625,59.103466,10559566.826821
13662.837891,59.797254,10437051.230683
13661.005859,60.532293,10310314.915018
13662.932617,61.269616,10186239.789325
13661.484375,61.954659,10073608.896024
13663.249023,62.641757,9963114.633783
13658.826172,63.324650,9855672.285893
13660.342773,63.962546,9757382.066396
13661.211914,64.663316,9651639.317672
13659.117188,65.365235,9547996.006298
13658.133789,66.056433,9448088.215156
13662.674805,66.752234,9349604.747225
13663.895508,67.449236,9252988.429089
13662.472656,68.147988,9158113.364768
