residual_norm,runtime,flops
14644.711914,2.462725,692033235.056172
13692.758789,4.844306,351812474.942578
13660.342773,7.234085,235591256.721274
13664.610352,9.776271,174328953.090467
13663.361328,12.381768,137644890.336867
13665.493164,14.899174,114388020.666210
13661.797852,17.477024,97515858.186250
13661.938477,20.093934,84815994.723489
13662.089844,22.676751,75155695.987447
13661.493164,25.279291,67418307.881202
13667.175781,27.702918,61520127.220203
13664.387695,30.303162,56241226.914150
13661.496094,32.547198,52363555.666751
13664.228516,35.018939,48667581.111675
13661.662109,37.474996,45477977.496074
13662.947266,39.958346,42651590.151042
13665.065430,42.408496,40187396.097552
13658.470703,44.895628,37961091.034138
13661.026367,47.370397,35977891.798924
13663.930664,49.883802,34165138.573601
13664.633789,52.240435,32623905.333087
13663.267578,54.819654,31088977.625463
13664.545898,57.074980,29860492.606354
13663.696289,59.323474,28728712.135640
13664.443359,61.893889,27535626.376134
13663.521484,64.334108,26491189.109609
13660.676758,66.852336,25493305.102160
13664.542969,69.414503,24552319.058973
13660.331055,71.963172,23682766.518092
13662.394531,74.476894,22883432.806369
13668.510742,77.044342,22120858.843204
13661.809570,79.421356,21458800.099288
13663.996094,81.959036,20794376.039827
13663.393555,84.534813,20160771.056672
13660.719727,87.062572,19575426.765212
13664.360352,89.519557,19038152.779938
13661.298828,92.086169,18507524.204408
13661.801758,94.642449,18007638.419975
13663.145508,97.200803,17533672.047329
13664.537109,99.667376,17099747.920870
13659.984375,102.059913,16698887.465817
13662.421875,104.583522,16295941.913729
13664.134766,107.102101,15912731.729455
13666.021484,109.650063,15542964.245175
13664.254883,112.217804,15187313.818438
13662.499023,114.791220,14846841.069877
13661.550781,117.214090,14539950.005087
13656.748047,119.770720,14229579.634317
13664.170898,122.294960,13935872.767814
13664.897461,124.867851,13648725.391905
13660.086914,127.387254,13378787.502149
13661.587891,129.964924,13113438.247854
13662.355469,132.521564,12860450.418426
13664.525391,135.015172,12622929.555923
13664.347656,137.264411,12416087.960021
13667.146484,139.740808,12196058.045495
13664.833984,142.109074,11992809.133749
13668.004883,144.474796,11796431.304163
13659.474609,146.995678,11594129.986416
13661.602539,149.529102,11397694.369586
13663.159180,151.934225,11217268.570731
13664.850586,154.457078,11034049.215826
13663.155273,157.007429,10854817.596520
13662.025391,159.504250,10684900.239351
13666.162109,162.059444,10516431.280185
13659.105469,164.594770,10354442.024243
13662.383789,167.151097,10196086.265932
13664.814453,169.733569,10040954.282242
13661.027344,172.313615,9890611.366152
13663.783203,174.710753,9754906.165159
13665.761719,177.123988,9621999.920941
13661.977539,179.668391,9485736.436124
13662.444336,182.147564,9356628.057632
13658.808594,184.698740,9227388.335862
13664.632812,187.259757,9101191.993620
13661.090820,189.855494,8976758.944512
13662.025391,192.403498,8857879.508112
13662.687500,194.973927,8741102.108402
13664.851562,197.556943,8626814.012643
13664.718750,200.118575,8516385.855659
13663.437500,202.648207,8410076.881710
13661.354492,205.036364,8312120.667068
13661.287109,207.513488,8212897.480914
13666.494141,210.070223,8112939.458895
13664.249023,212.338472,8026275.140910
13664.872070,214.923931,7929721.917412
13663.712891,217.465591,7837042.149169
13659.683594,219.895804,7750429.853906
13665.032227,222.489530,7660077.318268
13667.147461,224.956568,7576071.305539
13659.363281,227.470639,7492338.405723
13665.411133,229.867795,7414205.196218
13662.057617,232.514434,7329811.619952
13667.423828,235.115189,7248732.023962
13660.910156,237.654078,7171292.906260
13658.386719,240.234571,7094262.054887
13662.144531,242.792602,7019517.861430
13662.417969,245.362275,6946002.629320
13661.609375,247.927707,6874128.857947
13661.903320,250.532788,6802650.514404
