residual_norm,runtime,flops
14859.294922,2.092511,757112981.985941
13703.120117,4.290061,369287814.758238
13663.604492,6.507651,243446841.465832
13665.804688,8.549671,185301519.163545
13667.357422,10.771267,147082703.374847
13662.563477,13.017438,121703438.687717
13663.105469,15.231391,104013287.183541
13663.779297,16.995808,93215162.540182
13663.606445,18.806077,84242289.593470
13659.870117,20.647001,76731095.251254
13658.158203,22.630680,70005275.386289
13663.683594,24.690837,64164167.374483
13663.308594,26.621091,59511723.477087
13661.821289,28.810199,54989796.739129
13664.616211,30.911025,51252489.644851
13663.792969,33.109182,47849778.699748
13661.531250,35.310882,44866254.504069
13659.229492,37.445878,42308182.171824
13666.949219,39.640102,39966270.288946
13663.859375,41.755906,37941148.299619
13661.602539,43.984413,36018827.808210
13664.619141,46.218907,34277465.722241
13661.836914,48.411803,32724809.176248
13666.402344,50.656985,31274404.134829
13658.815430,52.861989,29969871.179646
13663.831055,55.119859,28742218.136621
13662.473633,57.262766,27666616.839898
13664.309570,59.501193,26625802.499673
13665.240234,61.674948,25687366.557021
13663.598633,63.918163,24785865.553925
13660.341797,66.187709,23935969.650700
13661.887695,68.390655,23164963.144492
13659.526367,70.685044,22413044.062903
13661.943359,72.453331,21866034.212473
13663.062500,74.305435,21321011.189663
13663.548828,76.230741,20782521.367860
13659.794922,78.358921,20218080.798203
13658.886719,80.423845,19698971.146530
13662.672852,82.587608,19182865.936466
13663.565430,84.744995,18694520.030426
13664.121094,86.737412,18265094.315779
13661.222656,88.857597,17829280.263804
13666.417969,90.935434,17421888.591187
13661.787109,92.589427,17110668.562550
13661.741211,94.264299,16806649.137433
13660.337891,95.923922,16515869.849762
13665.874023,97.601038,16232071.232535
13663.154297,99.278851,15957749.127831
13662.490234,100.929636,15696747.415030
13661.878906,102.721364,15422955.314806
13662.587891,104.516916,15157996.111567
13663.991211,106.298217,14903984.788483
13660.985352,108.096469,14656047.644383
13661.125977,109.922809,14412541.061292
13665.274414,111.747948,14177146.238159
13661.066406,113.626318,13942782.186955
13664.163086,115.490589,13717715.183675
13664.149414,117.260456,13510667.221034
13663.107422,119.034156,13309348.000159
13662.816406,120.815854,13113072.079618
13664.777344,122.627157,12919381.342564
13659.746094,124.454146,12729724.612169
13664.184570,126.304250,12543259.634691
13664.327148,128.157648,12361860.793441
13663.421875,129.980378,12188508.960000
13665.651367,131.810049,12019318.832472
13664.392578,133.630089,11855615.846719
13661.872070,135.458405,11695597.605464
13665.702148,137.319326,11537101.498989
13665.755859,139.129056,11387031.925258
13661.608398,140.975690,11237873.736576
13666.349609,142.801337,11094202.852907
13665.204102,144.628970,10954008.738094
13663.766602,146.474660,10815980.095331
13660.812500,148.331184,10680606.482258
13663.502930,150.172692,10549634.410919
13662.081055,152.027745,10420907.063095
13660.674805,153.878830,10295548.810371
13663.064453,155.741450,10172417.206646
13663.426758,157.560562,10054971.788513
13661.484375,159.389253,9939609.933709
13661.803711,161.227079,9826308.424885
13656.575195,163.073853,9715027.725304
13663.878906,164.904036,9607205.758074
13662.001953,166.731076,9501929.909689
13664.094727,168.547926,9399504.583128
13658.924805,170.377755,9298555.440023
13659.824219,172.205206,9199878.694220
13664.663086,174.048317,9102455.165226
13660.405273,175.875319,9007898.387666
13664.210938,177.676220,8916595.587122
13663.657227,179.506217,8825694.333754
13663.761719,181.329759,8736938.781479
13661.975586,183.172062,8649064.617242
13661.960938,185.007065,8563278.367370
13663.412109,186.836365,8479436.002729
13662.475586,188.643492,8398206.524931
13660.122070,190.435846,8319163.833678
13661.074219,192.218975,8241990.671171
13663.530273,194.024165,8165307.645579
