residual_norm,runtime,flops
16557.556641,1.179309,936299968.625329
13888.405273,2.411781,457830581.666163
13677.880859,3.643946,303019600.024948
13666.304688,5.025917,219698619.611707
13658.047852,6.371988,173287682.207101
13660.446289,7.637564,144573192.553123
13659.764648,8.813114,125289094.337174
13659.479492,9.996056,110462266.670285
13663.780273,11.243970,98202594.917018
13662.893555,12.510808,88258651.075537
13660.014648,13.808955,79961665.790425
13664.128906,15.263946,72339552.516454
13661.282227,16.595279,66536214.991372
13659.945312,18.030470,61240057.476482
13660.515625,19.357303,57042400.127031
13665.870117,20.759203,53190241.948019
13660.183594,21.982327,50230670.674536
13664.124023,23.302372,47385176.701123
13662.933594,24.572816,44935306.319342
13661.711914,25.847971,42718518.661252
13664.701172,27.116297,40720420.509235
13665.587891,28.527683,38705808.282541
13658.652344,29.775370,37083905.607281
13661.582031,31.036022,35577595.085796
13663.654297,32.303217,34181951.848415
13658.553711,33.580314,32881973.678606
13663.186523,34.862130,31672964.805654
13665.625977,36.187535,30512909.889310
13664.287109,37.665451,29315645.201877
13667.936523,39.117948,28227119.858120
13664.291992,40.366439,27354085.042136
13659.173828,41.720178,26466497.843511
13663.629883,43.055482,25645677.440946
13658.282227,44.486999,24820442.918418
13662.458984,45.774969,24122070.108851
13661.091797,47.224310,23381750.134458
13658.870117,48.483530,22774476.171358
13664.419922,49.737975,22200079.587610
13663.541992,51.009542,21646675.314967
13664.604492,52.441163,21055730.823573
13664.879883,53.783921,20530057.613235
13666.351562,55.156757,20019070.373976
13659.282227,56.440243,19563824.420401
13664.081055,57.740400,19123300.154180
13661.014648,59.229656,18642468.475541
13665.802734,60.547429,18236728.263581
13664.487305,61.847494,17853383.047140
13658.622070,63.188570,17474473.827425
13661.485352,64.611326,17089681.805821
13663.810547,65.913650,16752023.321257
13661.231445,67.171836,16438243.526901
13663.083008,68.441769,16133232.933832
13662.087891,69.806715,15817776.295455
13664.039062,71.329403,15480110.090514
13664.456055,72.720714,15183940.691412
13664.434570,74.057805,14909799.191118
13663.134766,75.350939,14653924.907670
13665.921875,76.713519,14393642.875033
13663.854492,78.241403,14112566.466335
13664.514648,79.682719,13857295.756314
13665.340820,81.125005,13610932.844194
13664.998047,82.390612,13401854.585267
13662.897461,83.613917,13205780.131133
13658.522461,84.882099,13008479.065359
13662.746094,86.141563,12818283.884174
13663.387695,87.295960,12648775.563424
13663.022461,88.553500,12469151.437868
13662.142578,89.835412,12291222.107884
13663.798828,91.075329,12123887.034269
13664.246094,92.422781,11947130.194832
13658.018555,93.785192,11773575.174305
13661.657227,95.037509,11618433.686436
13659.184570,96.403549,11453800.347575
13662.804688,97.668960,11305403.502504
13662.923828,98.927070,11161626.433585
13662.689453,100.180234,11022004.677069
13662.624023,101.427962,10886416.178743
13664.078125,102.696537,10751939.986177
13662.465820,103.926107,10624731.639982
13666.446289,105.159316,10500134.856874
13661.412109,106.402408,10377462.534394
13663.769531,107.667942,10255485.398273
13665.283203,108.932693,10136415.187745
13659.700195,110.193448,10020441.511871
13659.847656,111.552035,9898403.018974
13663.070312,112.912127,9779171.040535
13662.159180,114.358841,9655458.137296
13664.029297,115.829937,9532829.164573
13665.591797,117.222037,9419619.616746
13660.891602,118.483822,9319306.111085
13662.208984,119.732251,9222135.155021
13667.223633,121.121899,9116328.362137
13666.264648,122.416769,9019899.908182
13666.891602,123.687302,8927246.263581
13665.867188,125.204055,8819099.361915
13664.760742,126.610638,8721123.433541
13661.750000,127.865426,8635539.989768
13664.867188,129.135195,8550627.878313
13664.021484,130.373042,8469442.644116
13662.715820,131.626051,8388818.120592
